Rented Bike Count,Hour,Temperature(Celsius),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(Celsius),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Year,Month,DayOfWeek
316,21,-4.8,45,0.8,1351,-14.9,0.0,0.0,0.0,2017,12,3
309,22,-4.9,44,1.1,1369,-15.3,0.0,0.0,0.0,2017,12,3
211,23,-5.6,53,1.2,1290,-13.6,0.0,0.0,0.0,2017,12,3
227,0,-5.7,53,0.6,1262,-13.7,0.0,0.0,0.0,2017,12,4
241,1,-6.3,57,0.4,1148,-13.4,0.0,0.0,0.0,2017,12,4
162,2,-6.8,58,0.4,1089,-13.6,0.0,0.0,0.0,2017,12,4
110,3,-6.9,56,0.5,1111,-14.2,0.0,0.0,0.0,2017,12,4
69,4,-7.1,59,0.8,1058,-13.7,0.0,0.0,0.0,2017,12,4
68,5,-7.5,64,0.9,989,-13.1,0.0,0.0,0.0,2017,12,4
129,6,-7.4,64,0.7,906,-13.0,0.0,0.0,0.0,2017,12,4
285,7,-7.0,63,0.6,865,-12.8,0.0,0.0,0.0,2017,12,4
658,8,-6.6,64,1.1,791,-12.2,0.0,0.0,0.0,2017,12,4
330,9,-5.9,60,0.6,691,-12.4,0.09,0.0,0.0,2017,12,4
221,10,-4.6,52,0.8,648,-12.9,0.34,0.0,0.0,2017,12,4
279,11,-2.9,46,1.0,809,-12.9,0.42,0.0,0.0,2017,12,4
309,12,-2.5,43,0.7,895,-13.3,0.34,0.0,0.0,2017,12,4
325,13,-1.6,40,0.3,868,-13.4,0.32,0.0,0.0,2017,12,4
329,14,-0.7,39,0.8,826,-12.9,0.35,0.0,0.0,2017,12,4
342,15,0.1,35,1.5,946,-13.5,0.42,0.0,0.0,2017,12,4
354,16,0.0,37,0.6,994,-12.9,0.13,0.0,0.0,2017,12,4
464,17,-0.2,39,0.8,1016,-12.5,0.0,0.0,0.0,2017,12,4
682,18,0.1,43,0.9,1485,-11.0,0.0,0.0,0.0,2017,12,4
451,19,0.6,41,1.2,1550,-11.1,0.0,0.0,0.0,2017,12,4
320,20,0.9,42,1.2,1113,-10.5,0.0,0.0,0.0,2017,12,4
300,21,0.7,47,2.7,1283,-9.3,0.0,0.0,0.0,2017,12,4
296,22,-0.1,49,2.0,870,-9.5,0.0,0.0,0.0,2017,12,4
247,23,-1.3,60,2.5,792,-8.0,0.0,0.0,0.0,2017,12,4
217,0,-2.6,73,3.4,787,-6.7,0.0,0.0,0.0,2017,12,5
302,1,-3.4,76,2.9,582,-7.0,0.0,0.0,0.0,2017,12,5
228,2,-4.1,73,2.1,567,-8.2,0.0,0.0,0.0,2017,12,5
129,3,-4.5,71,1.6,651,-8.9,0.0,0.0,0.0,2017,12,5
80,4,-5.0,70,2.7,702,-9.6,0.0,0.0,0.0,2017,12,5
45,5,-5.6,72,2.0,662,-9.8,0.0,0.0,0.0,2017,12,5
66,6,-6.1,69,2.9,765,-10.8,0.0,0.0,0.0,2017,12,5
90,7,-6.7,64,2.1,977,-12.3,0.0,0.0,0.0,2017,12,5
190,8,-7.3,62,2.6,1112,-13.3,0.0,0.0,0.0,2017,12,5
195,9,-7.2,47,2.8,1724,-16.6,0.18,0.0,0.0,2017,12,5
201,10,-6.2,42,2.3,1893,-17.0,0.52,0.0,0.0,2017,12,5
239,11,-5.2,30,4.0,1991,-20.1,0.86,0.0,0.0,2017,12,5
252,12,-4.1,28,3.8,1998,-19.9,1.08,0.0,0.0,2017,12,5
296,13,-3.7,23,4.0,1980,-21.8,1.12,0.0,0.0,2017,12,5
292,14,-3.4,22,4.3,1966,-22.1,1.07,0.0,0.0,2017,12,5
291,15,-3.3,22,5.0,2000,-22.0,0.86,0.0,0.0,2017,12,5
258,16,-3.3,24,3.5,2000,-21.0,0.54,0.0,0.0,2017,12,5
277,17,-4.6,26,2.6,2000,-21.2,0.17,0.0,0.0,2017,12,5
212,18,-5.3,28,3.5,2000,-21.0,0.0,0.0,0.0,2017,12,5
173,19,-6.0,32,2.4,2000,-20.0,0.0,0.0,0.0,2017,12,5
143,20,-6.6,37,3.4,2000,-18.9,0.0,0.0,0.0,2017,12,5
159,21,-7.1,39,3.2,2000,-18.7,0.0,0.0,0.0,2017,12,5
155,22,-7.6,41,1.6,2000,-18.6,0.0,0.0,0.0,2017,12,5
142,23,-8.0,41,2.2,2000,-18.9,0.0,0.0,0.0,2017,12,5
175,0,-8.1,41,2.0,2000,-19.0,0.0,0.0,0.0,2017,12,6
146,1,-8.4,40,1.6,2000,-19.6,0.0,0.0,0.0,2017,12,6
132,2,-8.7,40,2.8,2000,-19.8,0.0,0.0,0.0,2017,12,6
100,3,-9.0,40,3.1,2000,-20.1,0.0,0.0,0.0,2017,12,6
41,4,-9.5,40,1.9,2000,-20.6,0.0,0.0,0.0,2017,12,6
31,5,-9.7,41,3.1,2000,-20.5,0.0,0.0,0.0,2017,12,6
39,6,-9.9,42,2.3,2000,-20.4,0.0,0.0,0.0,2017,12,6
53,7,-10.2,42,2.3,2000,-20.6,0.0,0.0,0.0,2017,12,6
94,8,-10.7,43,0.9,2000,-20.8,0.0,0.0,0.0,2017,12,6
122,9,-10.5,38,1.1,1950,-22.1,0.19,0.0,0.0,2017,12,6
142,10,-8.5,31,1.5,1997,-22.6,0.58,0.0,0.0,2017,12,6
189,11,-7.2,29,1.8,1926,-22.2,0.88,0.0,0.0,2017,12,6
216,12,-4.9,25,2.6,1966,-21.9,1.08,0.0,0.0,2017,12,6
223,13,-4.5,25,3.2,1989,-21.6,1.14,0.0,0.0,2017,12,6
268,14,-3.2,26,3.1,1933,-20.0,1.07,0.0,0.0,2017,12,6
278,15,-2.5,28,2.0,2000,-18.5,0.85,0.0,0.0,2017,12,6
256,16,-2.7,31,2.3,2000,-17.5,0.54,0.0,0.0,2017,12,6
266,17,-3.8,35,2.4,2000,-17.0,0.17,0.0,0.0,2017,12,6
204,18,-4.7,37,1.8,2000,-17.2,0.01,0.0,0.0,2017,12,6
157,19,-5.6,39,1.1,2000,-17.3,0.0,0.0,0.0,2017,12,6
166,20,-6.0,42,0.8,2000,-16.8,0.0,0.0,0.0,2017,12,6
168,21,-6.5,45,0.7,2000,-16.4,0.0,0.0,0.0,2017,12,6
172,22,-6.6,50,0.6,1990,-15.3,0.0,0.0,0.0,2017,12,6
138,23,-6.9,53,0.7,2000,-14.8,0.0,0.0,0.0,2017,12,6
151,0,-5.9,50,0.6,2000,-14.6,0.0,0.0,0.0,2017,12,0
97,1,-5.3,48,0.4,1664,-14.6,0.0,0.0,0.0,2017,12,0
38,2,-5.0,65,0.4,990,-10.5,0.0,0.0,0.2,2017,12,0
32,3,-5.3,76,1.0,767,-8.8,0.0,0.3,0.5,2017,12,0
29,4,-5.4,81,0.7,270,-8.1,0.0,0.0,0.7,2017,12,0
27,5,-5.3,81,0.9,923,-8.0,0.0,0.0,0.8,2017,12,0
45,6,-5.2,85,0.9,271,-7.3,0.0,0.4,1.3,2017,12,0
96,7,-5.0,85,0.7,186,-7.1,0.0,0.0,1.8,2017,12,0
146,8,-4.6,86,1.2,508,-6.5,0.0,0.0,2.0,2017,12,0
52,9,-4.3,89,1.0,59,-5.8,0.0,1.6,4.0,2017,12,0
36,10,-3.7,87,1.0,541,-5.5,0.03,0.0,4.8,2017,12,0
44,11,-2.9,85,1.2,243,-5.0,0.06,0.0,4.8,2017,12,0
62,12,-1.8,83,1.2,351,-4.3,0.09,1.1,5.1,2017,12,0
76,13,-0.9,84,1.2,333,-3.2,0.09,0.0,5.0,2017,12,0
116,14,0.5,76,0.9,364,-3.2,0.17,0.0,4.2,2017,12,0
137,15,1.6,73,0.9,421,-2.7,0.6,0.0,3.2,2017,12,0
181,16,1.8,76,0.8,410,-1.9,0.47,0.0,2.7,2017,12,0
175,17,0.4,84,0.8,317,-1.9,0.15,0.0,2.7,2017,12,0
281,18,0.0,88,0.6,277,-1.7,0.0,0.0,2.7,2017,12,0
198,19,1.3,65,1.1,1122,-4.5,0.0,0.0,2.7,2017,12,0
165,20,3.3,65,3.2,1172,-2.6,0.0,0.0,2.7,2017,12,0
148,21,2.8,73,2.4,831,-1.5,0.0,0.0,2.6,2017,12,0
160,22,1.5,82,2.4,537,-1.2,0.0,0.0,2.6,2017,12,0
128,23,0.1,81,2.9,551,-2.7,0.0,0.0,2.6,2017,12,0
122,0,-1.0,73,2.3,881,-5.2,0.0,0.0,2.6,2017,12,1
122,1,-2.0,72,0.8,979,-6.3,0.0,0.0,2.6,2017,12,1
93,2,-2.7,72,0.9,990,-7.0,0.0,0.0,2.6,2017,12,1
55,3,-2.8,58,1.6,1315,-9.9,0.0,0.0,2.6,2017,12,1
39,4,-2.9,59,1.8,1286,-9.8,0.0,0.0,2.6,2017,12,1
55,5,-3.9,66,0.7,1209,-9.3,0.0,0.0,2.6,2017,12,1
78,6,-4.3,70,1.6,1169,-8.9,0.0,0.0,2.6,2017,12,1
165,7,-4.4,64,2.8,1367,-10.1,0.0,0.0,2.6,2017,12,1
390,8,-5.2,58,2.2,1594,-12.1,0.0,0.0,2.5,2017,12,1
199,9,-5.3,48,2.6,1810,-14.6,0.18,0.0,2.5,2017,12,1
151,10,-4.6,41,2.8,1815,-15.8,0.57,0.0,2.5,2017,12,1
174,11,-3.5,35,2.2,1742,-16.7,0.87,0.0,2.5,2017,12,1
191,12,-2.5,31,2.6,1778,-17.3,1.08,0.0,2.3,2017,12,1
189,13,-2.2,25,3.2,1970,-19.6,1.17,0.0,2.2,2017,12,1
178,14,-2.2,23,3.7,1971,-20.5,1.09,0.0,2.2,2017,12,1
195,15,-1.3,26,3.0,2000,-18.3,0.91,0.0,2.1,2017,12,1
211,16,-1.8,31,3.1,1993,-16.7,0.56,0.0,2.0,2017,12,1
256,17,-2.7,35,1.8,2000,-16.0,0.18,0.0,2.0,2017,12,1
384,18,-3.8,42,3.3,2000,-14.8,0.0,0.0,2.0,2017,12,1
276,19,-4.5,51,2.0,2000,-13.1,0.0,0.0,2.0,2017,12,1
225,20,-4.9,55,2.0,2000,-12.5,0.0,0.0,2.0,2017,12,1
224,21,-5.0,57,1.9,2000,-12.2,0.0,0.0,2.0,2017,12,1
213,22,-5.5,56,1.5,2000,-12.9,0.0,0.0,2.0,2017,12,1
149,23,-5.8,57,1.7,2000,-12.9,0.0,0.0,2.0,2017,12,1
142,0,-6.5,63,1.5,1666,-12.3,0.0,0.0,2.0,2017,12,2
172,1,-7.3,67,1.1,1593,-12.3,0.0,0.0,2.0,2017,12,2
108,2,-7.8,68,0.9,1642,-12.6,0.0,0.0,2.0,2017,12,2
71,3,-8.1,70,1.3,1557,-12.6,0.0,0.0,2.0,2017,12,2
38,4,-8.5,73,1.0,1723,-12.4,0.0,0.0,2.0,2017,12,2
56,5,-8.3,67,0.9,1566,-13.3,0.0,0.0,2.0,2017,12,2
97,6,-8.2,66,0.9,1718,-13.4,0.0,0.0,2.0,2017,12,2
213,7,-8.1,67,0.9,1737,-13.1,0.0,0.0,2.0,2017,12,2
466,8,-7.8,65,1.1,1738,-13.2,0.0,0.0,2.0,2017,12,2
239,9,-6.7,62,1.1,1749,-12.7,0.09,0.0,2.0,2017,12,2
162,10,-5.4,56,1.1,1751,-12.8,0.28,0.0,2.0,2017,12,2
204,11,-4.2,51,1.1,1772,-12.8,0.4,0.0,1.9,2017,12,2
209,12,-3.2,49,1.3,1723,-12.4,0.53,0.0,1.9,2017,12,2
228,13,-1.3,43,1.0,1777,-12.3,0.8,0.0,1.7,2017,12,2
243,14,-0.5,44,1.0,1793,-11.2,0.71,0.0,1.7,2017,12,2
240,15,-0.2,45,1.0,1852,-10.7,0.41,0.0,1.6,2017,12,2
225,16,-0.5,48,1.1,1722,-10.1,0.12,0.0,1.6,2017,12,2
237,17,-0.9,70,1.1,299,-5.6,0.02,0.0,2.2,2017,12,2
329,18,-1.4,79,1.6,702,-4.5,0.0,0.1,2.2,2017,12,2
190,19,-1.5,81,1.8,751,-4.3,0.0,0.0,2.2,2017,12,2
165,20,-1.9,86,0.9,700,-3.9,0.0,0.0,2.4,2017,12,2
197,21,-2.0,83,1.2,904,-4.5,0.0,0.1,2.4,2017,12,2
184,22,-1.6,82,0.4,929,-4.2,0.0,0.0,2.3,2017,12,2
153,23,-1.1,87,1.4,349,-2.9,0.0,0.0,2.2,2017,12,2
166,0,-1.3,90,2.0,259,-2.7,0.0,0.0,2.2,2017,12,3
189,1,-1.8,90,1.6,263,-3.2,0.0,0.0,2.2,2017,12,3
132,2,-2.2,88,1.4,348,-3.9,0.0,0.0,2.2,2017,12,3
79,3,-2.9,89,1.3,288,-4.4,0.0,0.0,2.2,2017,12,3
58,4,-3.6,91,1.2,241,-4.8,0.0,0.0,2.2,2017,12,3
49,5,-4.3,91,1.5,233,-5.5,0.0,0.0,2.2,2017,12,3
84,6,-4.8,91,1.1,266,-6.0,0.0,0.0,2.2,2017,12,3
178,7,-5.3,90,1.1,311,-6.6,0.0,0.0,2.2,2017,12,3
423,8,-5.6,89,0.9,371,-7.1,0.0,0.0,2.2,2017,12,3
265,9,-5.3,88,0.4,463,-6.9,0.21,0.0,2.2,2017,12,3
169,10,-3.0,71,0.7,608,-7.5,0.67,0.0,2.1,2017,12,3
243,11,-0.7,62,0.7,519,-7.0,0.77,0.0,2.0,2017,12,3
290,12,1.9,40,2.0,1835,-10.3,1.04,0.0,1.9,2017,12,3
285,13,3.2,42,1.8,1349,-8.5,1.08,0.0,1.8,2017,12,3
255,14,4.3,47,2.3,953,-6.0,0.96,0.0,1.6,2017,12,3
316,15,4.4,46,1.4,1113,-6.2,0.78,0.0,1.0,2017,12,3
301,16,4.1,51,1.8,1112,-5.1,0.48,0.0,0.9,2017,12,3
366,17,2.9,60,1.3,1193,-4.1,0.16,0.0,0.8,2017,12,3
531,18,1.7,64,1.3,1140,-4.3,0.0,0.0,0.8,2017,12,3
355,19,0.8,71,0.9,923,-3.8,0.0,0.0,0.8,2017,12,3
288,20,0.2,72,0.7,990,-4.2,0.0,0.0,0.8,2017,12,3
248,21,-0.4,74,0.6,1065,-4.4,0.0,0.0,0.8,2017,12,3
252,22,-1.1,78,0.6,865,-4.4,0.0,0.0,0.8,2017,12,3
212,23,-1.5,79,0.6,821,-4.6,0.0,0.0,0.8,2017,12,3
196,0,-1.7,79,0.5,794,-4.8,0.0,0.0,0.8,2017,12,4
250,1,-1.6,79,0.6,784,-4.7,0.0,0.0,0.8,2017,12,4
161,2,-1.1,79,0.7,736,-4.2,0.0,0.0,0.8,2017,12,4
99,3,-0.6,76,0.5,789,-4.3,0.0,0.0,0.7,2017,12,4
64,4,-0.3,76,0.9,760,-4.0,0.0,0.0,0.7,2017,12,4
76,5,-0.2,73,0.8,880,-4.4,0.0,0.0,0.7,2017,12,4
114,6,-0.1,71,0.8,895,-4.7,0.0,0.0,0.7,2017,12,4
283,7,-0.3,72,0.7,919,-4.7,0.0,0.0,0.7,2017,12,4
544,8,-0.4,69,0.5,904,-5.4,0.0,0.0,0.7,2017,12,4
298,9,0.3,67,0.7,897,-5.1,0.03,0.0,0.6,2017,12,4
248,10,1.4,64,1.0,897,-4.6,0.25,0.0,0.5,2017,12,4
278,11,3.1,57,0.8,804,-4.6,0.63,0.0,0.0,2017,12,4
301,12,4.5,56,0.8,836,-3.5,0.71,0.0,0.0,2017,12,4
320,13,5.4,55,1.2,820,-2.9,0.66,0.0,0.0,2017,12,4
326,14,5.9,55,0.6,779,-2.4,0.48,0.0,0.0,2017,12,4
386,15,6.5,55,0.9,801,-1.9,0.38,0.0,0.0,2017,12,4
416,16,6.0,58,0.7,732,-1.6,0.19,0.0,0.0,2017,12,4
477,17,5.4,61,1.3,691,-1.5,0.08,0.0,0.0,2017,12,4
671,18,4.9,63,0.6,677,-1.5,0.0,0.0,0.0,2017,12,4
481,19,5.2,64,0.7,691,-1.0,0.0,0.0,0.0,2017,12,4
323,20,5.9,67,1.3,779,0.2,0.0,0.0,0.0,2017,12,4
309,21,6.1,70,2.2,763,1.0,0.0,0.0,0.0,2017,12,4
314,22,6.1,70,2.7,806,1.0,0.0,0.0,0.0,2017,12,4
249,23,5.8,74,2.5,832,1.5,0.0,0.0,0.0,2017,12,4
282,0,5.8,75,1.9,788,1.7,0.0,0.0,0.0,2017,12,5
337,1,5.7,75,1.7,706,1.6,0.0,0.0,0.0,2017,12,5
312,2,5.6,76,1.6,641,1.6,0.0,0.0,0.0,2017,12,5
230,3,5.4,77,1.6,583,1.6,0.0,0.0,0.0,2017,12,5
120,4,5.3,79,0.9,506,1.9,0.0,0.0,0.0,2017,12,5
59,5,5.0,81,1.2,425,2.0,0.0,0.0,0.0,2017,12,5
63,6,5.1,81,1.3,375,2.1,0.0,0.0,0.0,2017,12,5
99,7,5.1,82,0.7,334,2.2,0.0,0.0,0.0,2017,12,5
188,8,5.1,83,0.9,297,2.4,0.0,0.0,0.0,2017,12,5
239,9,5.2,84,0.7,226,2.7,0.03,0.0,0.0,2017,12,5
235,10,5.4,82,1.2,215,2.5,0.13,0.0,0.0,2017,12,5
282,11,5.7,81,1.1,192,2.6,0.18,0.0,0.0,2017,12,5
325,12,7.0,72,1.9,246,2.2,0.64,0.0,0.0,2017,12,5
423,13,7.7,68,1.0,249,2.1,0.58,0.0,0.0,2017,12,5
405,14,8.6,63,1.6,263,1.9,0.72,0.0,0.0,2017,12,5
443,15,8.6,64,1.5,269,2.1,0.57,0.0,0.0,2017,12,5
473,16,8.2,64,1.0,281,1.7,0.32,0.0,0.0,2017,12,5
453,17,7.7,67,0.9,264,1.9,0.11,0.0,0.0,2017,12,5
340,18,6.6,73,0.4,229,2.0,0.0,0.0,0.0,2017,12,5
260,19,6.0,76,1.1,219,2.0,0.0,0.0,0.0,2017,12,5
258,20,5.9,75,1.5,222,1.7,0.0,0.0,0.0,2017,12,5
279,21,5.6,77,0.9,212,1.8,0.0,0.0,0.0,2017,12,5
282,22,5.3,79,0.6,200,1.9,0.0,0.0,0.0,2017,12,5
237,23,5.5,80,0.6,185,2.3,0.0,0.0,0.0,2017,12,5
266,0,5.6,78,0.6,196,2.0,0.0,0.0,0.0,2017,12,6
251,1,5.6,78,0.5,197,2.0,0.0,0.0,0.0,2017,12,6
196,2,5.4,80,0.9,190,2.2,0.0,0.0,0.0,2017,12,6
149,3,5.2,82,0.8,190,2.3,0.0,0.0,0.0,2017,12,6
79,4,5.2,82,0.7,189,2.3,0.0,0.0,0.0,2017,12,6
44,5,5.1,82,0.6,185,2.2,0.0,0.0,0.0,2017,12,6
12,6,4.9,84,1.3,159,2.4,0.0,0.1,0.0,2017,12,6
3,7,4.7,89,1.1,100,3.0,0.0,0.0,0.0,2017,12,6
4,8,4.6,91,1.7,95,3.2,0.0,0.0,0.0,2017,12,6
3,9,4.6,94,0.9,90,3.7,0.0,6.4,0.0,2017,12,6
4,10,4.8,96,0.6,87,4.2,0.04,0.0,0.0,2017,12,6
9,11,4.6,95,0.8,156,3.8,0.05,0.0,0.0,2017,12,6
4,12,4.1,91,0.8,404,2.7,0.07,9.5,0.0,2017,12,6
7,13,3.7,90,0.7,744,2.2,0.15,0.0,0.0,2017,12,6
28,14,3.3,90,2.5,561,1.8,0.19,0.0,0.0,2017,12,6
38,15,2.9,90,2.0,380,1.4,0.08,3.5,0.0,2017,12,6
54,16,2.3,91,3.3,270,0.9,0.07,0.0,0.0,2017,12,6
104,17,2.2,86,2.6,605,0.0,0.04,0.0,0.0,2017,12,6
128,18,1.9,82,4.3,699,-0.8,0.01,0.5,0.0,2017,12,6
132,19,1.1,68,4.4,695,-4.1,0.0,0.0,0.0,2017,12,6
116,20,0.6,67,3.3,506,-4.8,0.0,0.0,0.0,2017,12,6
145,21,0.4,69,3.5,477,-4.6,0.0,0.0,0.0,2017,12,6
110,22,0.2,69,2.7,565,-4.8,0.0,0.0,0.0,2017,12,6
128,23,0.0,63,3.2,884,-6.2,0.0,0.0,0.0,2017,12,6
160,0,-0.6,64,2.4,1010,-6.5,0.0,0.0,0.0,2017,12,0
132,1,-1.2,57,4.3,1429,-8.6,0.0,0.0,0.0,2017,12,0
115,2,-1.8,53,4.1,1825,-10.1,0.0,0.0,0.0,2017,12,0
100,3,-2.3,52,3.4,1947,-10.8,0.0,0.0,0.0,2017,12,0
72,4,-3.0,51,3.2,2000,-11.7,0.0,0.0,0.0,2017,12,0
32,5,-3.7,51,2.6,2000,-12.3,0.0,0.0,0.0,2017,12,0
59,6,-4.1,50,3.0,2000,-13.0,0.0,0.0,0.0,2017,12,0
61,7,-4.6,46,2.8,2000,-14.4,0.0,0.0,0.0,2017,12,0
94,8,-4.9,44,3.0,2000,-15.3,0.0,0.0,0.0,2017,12,0
107,9,-4.6,40,3.5,2000,-16.1,0.18,0.0,0.0,2017,12,0
133,10,-3.7,35,3.7,1937,-16.9,0.57,0.0,0.0,2017,12,0
179,11,-2.8,35,2.9,1984,-16.1,0.87,0.0,0.0,2017,12,0
221,12,-1.6,33,2.5,1874,-15.8,1.18,0.0,0.0,2017,12,0
244,13,-1.5,33,3.8,2000,-15.7,1.18,0.0,0.0,2017,12,0
274,14,-0.4,31,2.0,2000,-15.5,1.1,0.0,0.0,2017,12,0
319,15,0.4,28,2.5,2000,-16.0,0.9,0.0,0.0,2017,12,0
272,16,0.4,27,2.0,2000,-16.4,0.58,0.0,0.0,2017,12,0
260,17,-0.7,29,2.0,2000,-16.5,0.21,0.0,0.0,2017,12,0
237,18,-1.6,33,2.0,2000,-15.8,0.0,0.0,0.0,2017,12,0
184,19,-1.8,41,2.1,2000,-13.3,0.0,0.0,0.0,2017,12,0
181,20,-2.1,49,1.7,2000,-11.4,0.0,0.0,0.0,2017,12,0
185,21,-1.7,51,1.7,2000,-10.5,0.0,0.0,0.0,2017,12,0
176,22,-1.3,53,1.7,2000,-9.6,0.0,0.0,0.0,2017,12,0
169,23,-1.0,55,1.9,2000,-8.9,0.0,0.0,0.0,2017,12,0
178,0,-1.4,58,1.0,1880,-8.6,0.0,0.0,0.0,2017,12,1
127,1,-1.5,62,1.3,2000,-7.8,0.0,0.0,0.0,2017,12,1
85,2,-2.1,69,1.0,1995,-7.0,0.0,0.0,0.0,2017,12,1
72,3,-2.6,70,1.0,1992,-7.3,0.0,0.0,0.0,2017,12,1
49,4,-2.6,72,1.4,1929,-6.9,0.0,0.0,0.0,2017,12,1
65,5,-2.9,77,0.8,1833,-6.3,0.0,0.0,0.0,2017,12,1
120,6,-2.8,73,0.7,1906,-6.9,0.0,0.0,0.0,2017,12,1
296,7,-2.9,73,1.9,1911,-7.0,0.0,0.0,0.0,2017,12,1
578,8,-2.7,68,2.2,1919,-7.7,0.0,0.0,0.0,2017,12,1
293,9,-2.8,52,2.9,1895,-11.3,0.16,0.0,0.0,2017,12,1
180,10,-2.2,36,4.1,1930,-15.2,0.53,0.0,0.0,2017,12,1
250,11,-2.1,28,4.9,1887,-18.2,0.87,0.0,0.0,2017,12,1
262,12,-1.3,23,4.0,2000,-19.8,1.09,0.0,0.0,2017,12,1
262,13,-2.0,15,4.7,1970,-25.2,1.18,0.0,0.0,2017,12,1
271,14,-1.6,20,4.3,2000,-21.6,1.11,0.0,0.0,2017,12,1
246,15,-1.9,17,5.0,2000,-23.7,0.93,0.0,0.0,2017,12,1
282,16,-1.9,17,3.3,2000,-23.7,0.61,0.0,0.0,2017,12,1
350,17,-3.6,20,3.7,2000,-23.3,0.23,0.0,0.0,2017,12,1
481,18,-4.7,23,3.4,2000,-22.7,0.01,0.0,0.0,2017,12,1
317,19,-5.4,27,3.0,2000,-21.5,0.0,0.0,0.0,2017,12,1
252,20,-6.1,32,4.7,2000,-20.1,0.0,0.0,0.0,2017,12,1
220,21,-6.6,39,3.2,2000,-18.2,0.0,0.0,0.0,2017,12,1
213,22,-7.2,38,3.1,2000,-19.1,0.0,0.0,0.0,2017,12,1
156,23,-7.5,37,3.1,2000,-19.7,0.0,0.0,0.0,2017,12,1
133,0,-7.9,37,2.2,2000,-20.0,0.0,0.0,0.0,2017,12,2
142,1,-8.2,39,1.8,2000,-19.7,0.0,0.0,0.0,2017,12,2
93,2,-8.6,37,1.5,2000,-20.7,0.0,0.0,0.0,2017,12,2
81,3,-9.1,37,1.0,2000,-21.1,0.0,0.0,0.0,2017,12,2
55,4,-9.1,33,2.3,2000,-22.4,0.0,0.0,0.0,2017,12,2
66,5,-9.4,36,1.9,2000,-21.7,0.0,0.0,0.0,2017,12,2
105,6,-9.8,37,1.7,2000,-21.7,0.0,0.0,0.0,2017,12,2
262,7,-10.1,38,2.3,2000,-21.7,0.0,0.0,0.0,2017,12,2
502,8,-10.2,35,1.8,2000,-22.7,0.0,0.0,0.0,2017,12,2
279,9,-9.8,33,2.0,1997,-23.0,0.17,0.0,0.0,2017,12,2
146,10,-8.5,29,2.4,1992,-23.4,0.56,0.0,0.0,2017,12,2
213,11,-6.8,28,2.1,1986,-22.3,0.88,0.0,0.0,2017,12,2
230,12,-5.5,21,2.1,1941,-24.4,1.08,0.0,0.0,2017,12,2
258,13,-4.7,18,3.7,2000,-25.4,1.16,0.0,0.0,2017,12,2
231,14,-4.0,18,2.4,2000,-24.8,1.09,0.0,0.0,2017,12,2
228,15,-3.1,16,2.2,2000,-25.4,0.9,0.0,0.0,2017,12,2
269,16,-3.2,23,2.7,2000,-21.4,0.57,0.0,0.0,2017,12,2
314,17,-4.2,26,2.2,2000,-20.8,0.2,0.0,0.0,2017,12,2
466,18,-5.2,32,2.2,2000,-19.3,0.0,0.0,0.0,2017,12,2
315,19,-5.5,31,2.1,2000,-19.9,0.0,0.0,0.0,2017,12,2
262,20,-5.9,34,0.9,2000,-19.2,0.0,0.0,0.0,2017,12,2
242,21,-6.4,34,1.2,2000,-19.7,0.0,0.0,0.0,2017,12,2
243,22,-6.4,36,1.3,2000,-19.0,0.0,0.0,0.0,2017,12,2
216,23,-6.3,39,0.9,2000,-18.0,0.0,0.0,0.0,2017,12,2
164,0,-6.5,41,1.7,2000,-17.6,0.0,0.0,0.0,2017,12,3
169,1,-6.6,39,1.4,2000,-18.2,0.0,0.0,0.0,2017,12,3
163,2,-6.6,34,1.8,2000,-19.8,0.0,0.0,0.0,2017,12,3
86,3,-6.0,32,2.5,2000,-20.0,0.0,0.0,0.0,2017,12,3
50,4,-5.8,32,1.6,2000,-19.8,0.0,0.0,0.0,2017,12,3
61,5,-5.7,28,1.2,2000,-21.3,0.0,0.0,0.0,2017,12,3
103,6,-5.5,24,0.5,2000,-22.9,0.0,0.0,0.0,2017,12,3
257,7,-5.0,31,0.5,2000,-19.5,0.0,0.0,0.0,2017,12,3
554,8,-4.7,30,0.6,2000,-19.6,0.0,0.0,0.0,2017,12,3
326,9,-4.3,38,0.7,1877,-16.5,0.04,0.0,0.0,2017,12,3
225,10,-3.4,33,1.3,1863,-17.4,0.33,0.0,0.0,2017,12,3
288,11,-2.1,34,1.0,1868,-15.8,0.65,0.0,0.0,2017,12,3
286,12,-0.8,38,1.0,1686,-13.3,0.75,0.0,0.0,2017,12,3
301,13,0.8,46,1.4,1598,-9.5,0.8,0.0,0.0,2017,12,3
311,14,0.8,55,1.8,1132,-7.2,0.59,0.0,0.0,2017,12,3
303,15,0.4,57,2.4,1179,-7.1,0.36,0.0,0.0,2017,12,3
390,16,0.3,57,2.3,1204,-7.2,0.19,0.0,0.0,2017,12,3
407,17,0.2,58,2.0,1159,-7.1,0.08,0.0,0.0,2017,12,3
552,18,-0.6,62,1.6,1129,-6.9,0.0,0.0,0.0,2017,12,3
402,19,-0.4,62,0.9,1103,-6.8,0.0,0.0,0.0,2017,12,3
319,20,-0.3,62,1.3,1040,-6.7,0.0,0.0,0.0,2017,12,3
332,21,-0.2,62,0.6,986,-6.6,0.0,0.0,0.0,2017,12,3
